key,role,spell,wins,matches
34,5,3_4,5486,11063
34,5,4_6,3354,6619
34,5,1_4,1229,2367
34,5,4_7,930,1935
34,5,4_11,177,714
34,5,12_14,171,381
34,5,6_12,147,342
34,5,6_14,121,231
34,5,7_14,63,119
34,5,6_7,43,92
34,5,1_6,23,90
34,5,3_14,25,70
34,5,11_12,2,47
34,5,6_11,5,40
34,5,3_6,13,33
34,5,14_21,14,33
34,5,3_12,17,32
34,5,12_21,14,27
34,5,7_12,8,26
34,5,11_14,8,25
34,5,7_21,9,18
34,5,6_21,7,16
34,5,1_14,3,8
34,5,1_12,2,5
34,5,3_7,2,4
34,5,1_3,0,2
34,5,3_21,1,2
34,5,3_11,0,2
34,5,7_11,0,2
34,5,11_21,1,2
34,5,1_21,0,2
34,5,1_7,0,1
34,3,4,4591,10276
34,3,14,1432,3139
34,3,7,1173,2491
34,3,12,1028,2362
34,3,3,512,1210
34,3,21,263,590
34,3,6,191,469
34,3,11,38,255
34,3,1,66,188
34,3,4_14,1407,3065
34,3,4_7,1160,2465
34,3,4_12,997,2246
34,3,3_4,506,1193
34,3,4_21,259,583
34,3,4_6,167,366
34,3,4_11,34,212
34,3,1_4,61,146
34,3,12_14,16,41
34,3,1_6,4,37
34,3,6_12,9,33
34,3,11_12,2,30
34,3,6_14,2,12
34,3,6_11,2,11
34,3,7_14,4,11
34,3,3_14,3,10
34,3,6_7,5,7
34,3,3_12,1,3
34,3,12_21,1,3
34,3,7_21,2,3
34,3,1_12,1,3
34,3,7_12,1,3
34,3,3_6,1,2
34,3,3_7,1,2
34,3,1_11,0,2
34,3,6_21,1,1
34,2,4,45042,93838
34,2,14,32540,66273
34,2,3,8407,17835
34,2,12,1868,4375
34,2,7,1989,4329
34,2,21,796,1757
34,2,6,565,1527
34,2,11,168,887
34,2,1,111,315
34,2,4_14,32098,65360
34,2,3_4,8178,17362
34,2,4_7,1875,4063
34,2,4_12,1574,3613
34,2,4_21,762,1687
34,2,4_6,355,917
34,2,4_11,119,653
34,2,12_14,164,349
34,2,3_14,157,314
34,2,1_4,78,183
34,2,6_12,60,182
34,2,6_14,73,146
34,2,11_12,14,109
34,2,1_6,24,102
34,2,7_12,42,87
34,2,6_11,11,68
34,2,3_7,28,63
34,2,3_6,26,62
34,2,7_14,14,45
34,2,6_7,14,40
34,2,11_14,18,33
34,2,3_12,12,25
34,2,7_21,14,25
34,2,14_21,13,24
34,2,1_11,4,16
34,2,6_21,2,10
34,2,1_12,1,6
34,2,1_7,2,4
34,2,12_21,1,4
34,2,3_11,2,4
34,2,3_21,4,4
34,2,11_21,0,2
34,2,7_11,0,2
34,2,1_14,1,2
34,2,1_21,0,1
34,2,1_3,1,1
1,4,4,6167,13099
1,4,14,3778,8047
1,4,12,1926,4126
1,4,6,488,991
1,4,3,96,221
1,4,21,69,158
1,4,7,32,92
1,4,1,13,44
1,4,11,5,16
1,4,4_14,3705,7891
1,4,4_12,1872,3984
1,4,4_6,418,819
1,4,3_4,75,175
1,4,4_21,58,134
1,4,6_14,41,77
1,4,4_7,27,76
1,4,12_14,29,69
1,4,6_12,18,47
1,4,1_6,3,26
1,4,3_6,7,14
1,4,1_4,9,13
1,4,3_12,4,13
1,4,3_21,8,12
1,4,4_11,3,7
1,4,7_12,2,6
1,4,3_14,2,5
1,4,12_21,1,4
1,4,6_7,1,4
1,4,14_21,1,2
1,4,6_11,0,2
1,4,11_12,0,2
1,4,6_21,0,2
1,4,11_21,0,2
1,4,7_21,1,2
1,4,1_14,0,1
1,4,1_12,0,1
1,4,1_3,0,1
1,4,7_11,1,1
1,4,1_11,1,1
1,4,3_7,0,1
1,4,7_14,0,1
1,4,11_14,0,1
1,4,1_7,0,1
1,1,11,221,763
1,1,4,220,723
1,1,14,28,82
1,1,6,19,76
1,1,12,2,8
1,1,1,0,5
1,1,3,0,4
1,1,7,2,3
1,1,21,2,2
1,1,4_11,194,653
1,1,6_11,19,73
1,1,4_14,24,62
1,1,11_14,4,20
1,1,1_11,0,5
1,1,4_12,2,4
1,1,11_12,0,4
1,1,4_6,0,3
1,1,7_11,2,3
1,1,3_11,0,3
1,1,11_21,2,2
1,1,3_4,0,1
1,5,4,206803,408217
1,5,14,178557,351213
1,5,12,13008,26727
1,5,6,7781,14931
1,5,21,4049,8169
1,5,3,2907,5870
1,5,7,972,2363
1,5,1,481,946
1,5,11,166,448
1,5,4_14,178104,350253
1,5,4_12,12883,26448
1,5,4_6,7444,14217
1,5,4_21,4005,8075
1,5,3_4,2826,5703
1,5,4_7,921,2215
1,5,1_4,469,904
1,5,6_14,261,527
1,5,4_11,153,402
1,5,12_14,74,174
1,5,3_14,54,107
1,5,7_14,26,69
1,5,14_21,28,58
1,5,6_12,30,53
1,5,3_6,16,37
1,5,6_7,10,33
1,5,1_6,9,29
1,5,7_12,8,25
1,5,6_21,8,20
1,5,11_14,7,16
1,5,6_11,3,15
1,5,3_12,6,13
1,5,1_14,3,9
1,5,3_7,4,9
1,5,12_21,4,7
1,5,7_21,3,6
1,5,11_12,1,6
1,5,7_11,0,6
1,5,1_21,0,2
1,5,1_12,0,1
1,5,1_11,0,1
1,5,3_11,1,1
1,5,11_21,1,1
1,3,4,3534,8056
1,3,14,1888,4472
1,3,7,849,1903
1,3,3,337,706
1,3,12,214,470
1,3,6,193,425
1,3,21,96,209
1,3,1,22,78
1,3,11,1,11
1,3,4_14,1880,4442
1,3,4_7,836,1860
1,3,3_4,327,682
1,3,4_12,207,449
1,3,4_6,168,350
1,3,4_21,93,202
1,3,1_4,22,67
1,3,6_7,8,30
1,3,6_12,6,12
1,3,3_6,6,11
1,3,1_6,0,9
1,3,6_14,5,9
1,3,3_14,2,8
1,3,12_14,1,6
1,3,7_14,0,5
1,3,3_7,2,4
1,3,4_11,1,4
1,3,7_21,3,4
1,3,6_11,0,3
1,3,1_11,0,2
1,3,11_12,0,1
1,3,14_21,0,1
1,3,12_21,0,1
1,3,6_21,0,1
1,3,3_12,0,1
1,3,11_14,0,1
1,2,4,31934,84080
1,2,14,27090,72588
1,2,3,3530,8076
1,2,7,1019,2774
1,2,6,375,850
1,2,21,156,416
1,2,12,162,381
1,2,1,32,119
1,2,11,24,62
1,2,4_14,26939,72242
1,2,3_4,3423,7806
1,2,4_7,959,2595
1,2,4_6,290,632
1,2,4_21,148,392
1,2,4_12,138,324
1,2,3_14,75,171
1,2,6_14,43,89
1,2,1_6,8,59
1,2,7_14,16,56
1,2,3_7,14,56
1,2,1_4,19,49
1,2,4_11,17,40
1,2,6_7,15,31
1,2,3_6,13,24
1,2,12_14,10,18
1,2,7_12,7,17
1,2,7_21,4,12
1,2,6_12,4,10
1,2,3_12,3,9
1,2,11_14,3,6
1,2,3_21,1,6
1,2,1_7,3,5
1,2,14_21,2,5
1,2,6_11,2,5
1,2,3_11,1,3
1,2,11_12,0,3
1,2,1_11,0,3
1,2,7_11,1,2
1,2,1_3,0,1
1,2,1_14,1,1
1,2,1_21,1,1
523,4,4,3492,7638
523,4,21,1098,2233
523,4,12,864,1968
523,4,6,739,1593
523,4,14,388,937
523,4,3,418,905
523,4,7,146,352
523,4,1,61,163
523,4,11,2,7
523,4,4_21,1067,2174
523,4,4_12,823,1870
523,4,4_6,675,1432
523,4,3_4,409,876
523,4,4_14,353,861
523,4,4_7,110,286
523,4,1_4,54,135
523,4,6_7,32,57
523,4,6_12,25,56
523,4,14_21,21,33
523,4,1_6,3,21
523,4,12_14,8,20
523,4,6_14,1,12
523,4,12_21,4,11
523,4,3_6,3,10
523,4,3_14,3,9
523,4,7_21,4,6
523,4,1_12,3,5
523,4,6_21,0,5
523,4,3_12,1,4
523,4,4_11,1,4
523,4,3_21,2,4
523,4,7_12,0,2
523,4,1_11,0,1
523,4,1_14,1,1
523,4,11_14,1,1
523,4,3_11,0,1
523,4,3_7,0,1
523,1,11,86,307
523,1,4,76,283
523,1,6,17,47
523,1,7,5,16
523,1,14,2,8
523,1,3,2,5
523,1,21,1,4
523,1,12,0,3
523,1,1,1,3
523,1,4_11,68,256
523,1,6_11,15,40
523,1,4_7,4,12
523,1,3_4,1,4
523,1,11_14,1,4
523,1,7_11,0,3
523,1,4_14,1,3
523,1,4_6,1,3
523,1,11_21,1,2
523,1,4_21,0,2
523,1,1_4,1,2
523,1,4_12,0,1
523,1,3_11,1,1
523,1,1_6,0,1
523,1,6_14,0,1
523,1,11_12,0,1
523,1,6_12,0,1
523,1,6_7,1,1
523,5,4,4420,9811
523,5,14,1199,2690
523,5,21,940,1998
523,5,3,805,1805
523,5,6,629,1278
523,5,7,362,924
523,5,12,322,763
523,5,1,274,630
523,5,11,3,19
523,5,4_14,1185,2650
523,5,4_21,937,1991
523,5,3_4,795,1788
523,5,4_6,587,1171
523,5,4_7,338,860
523,5,4_12,310,727
523,5,1_4,267,614
523,5,6_7,21,52
523,5,6_12,7,18
523,5,6_14,4,16
523,5,1_6,5,12
523,5,4_11,1,10
523,5,3_14,5,9
523,5,12_14,2,8
523,5,3_6,4,5
523,5,7_12,2,5
523,5,7_14,1,4
523,5,6_11,0,3
523,5,11_12,1,3
523,5,14_21,2,3
523,5,1_11,1,2
523,5,3_7,0,2
523,5,1_3,1,1
523,5,1_12,0,1
523,5,12_21,0,1
523,5,6_21,1,1
523,5,7_21,0,1
523,5,11_21,0,1
523,3,4,357408,779175
523,3,7,218629,475074
523,3,1,54594,121427
523,3,3,51449,111701
523,3,6,25629,54542
523,3,14,4468,10494
523,3,21,2427,5479
523,3,12,878,2107
523,3,11,103,289
523,3,4_7,218485,474658
523,3,1_4,54508,121237
523,3,3_4,51386,111540
523,3,4_6,25429,54001
523,3,4_14,4326,10168
523,3,4_21,2381,5355
523,3,4_12,823,1951
523,3,4_11,99,265
523,3,6_7,68,195
523,3,1_6,68,163
523,3,6_14,33,78
523,3,7_14,33,70
523,3,14_21,29,68
523,3,12_14,26,63
523,3,7_12,13,55
523,3,3_7,21,53
523,3,3_6,15,51
523,3,3_14,19,40
523,3,7_21,8,29
523,3,6_12,13,27
523,3,6_21,5,19
523,3,1_7,7,11
523,3,6_11,2,8
523,3,1_3,4,6
523,3,3_21,3,5
523,3,3_12,2,4
523,3,1_14,2,4
523,3,11_12,0,4
523,3,11_14,0,3
523,3,1_11,1,3
523,3,7_11,0,3
523,3,1_12,0,2
523,3,3_11,1,2
523,3,1_21,0,1
523,3,12_21,1,1
523,3,11_21,0,1
523,2,4,715,2705
523,2,7,397,1500
523,2,3,117,444
523,2,14,102,287
523,2,1,47,262
523,2,6,51,196
523,2,21,21,69
523,2,12,6,44
523,2,11,4,27
523,2,4_7,396,1488
523,2,3_4,112,432
523,2,4_14,93,262
523,2,1_4,46,249
523,2,4_6,43,163
523,2,4_21,18,62
523,2,4_12,4,34
523,2,4_11,3,15
523,2,1_6,1,10
523,2,3_14,5,8
523,2,6_14,2,7
523,2,7_14,1,6
523,2,6_21,3,5
523,2,11_12,0,4
523,2,6_11,1,4
523,2,6_12,1,3
523,2,3_7,0,2
523,2,6_7,0,2
523,2,1_11,0,2
523,2,11_14,0,2
523,2,3_6,0,2
523,2,1_12,0,1
523,2,12_14,1,1
523,2,7_12,0,1
523,2,14_21,0,1
523,2,7_21,0,1
22,4,4,26728,57418
22,4,6,17435,36377
22,4,12,4383,9857
22,4,14,2328,5362
22,4,3,1711,3850
22,4,7,1295,3090
22,4,21,754,1732
22,4,1,267,631
22,4,11,24,77
22,4,4_6,16880,35057
22,4,4_12,4077,9133
22,4,4_14,2101,4818
22,4,3_4,1629,3629
22,4,4_7,1121,2694
22,4,4_21,720,1636
22,4,6_12,187,430
22,4,1_4,183,403
22,4,6_14,122,293
22,4,1_6,81,210
22,4,6_7,98,193
22,4,3_6,57,149
22,4,12_14,63,143
22,4,7_12,41,108
22,4,7_14,20,50
22,4,4_11,19,48
22,4,3_14,17,42
22,4,6_21,11,35
22,4,7_21,13,34
22,4,3_12,8,23
22,4,14_21,4,12
22,4,6_11,0,10
22,4,11_12,1,9
22,4,12_21,5,8
22,4,1_21,1,5
22,4,1_7,0,4
22,4,3_7,0,4
22,4,7_11,2,3
22,4,1_11,1,3
22,4,1_12,1,3
22,4,11_14,1,3
22,4,1_3,0,2
22,4,1_14,0,1
22,4,3_21,0,1
22,4,11_21,0,1
22,1,11,647,2173
22,1,4,555,1884
22,1,6,115,457
22,1,12,37,113
22,1,7,28,99
22,1,14,21,76
22,1,3,9,43
22,1,1,4,30
22,1,21,0,5
22,1,4_11,499,1637
22,1,6_11,96,352
22,1,11_12,35,94
22,1,4_6,16,89
22,1,4_7,21,82
22,1,11_14,8,41
22,1,4_14,11,31
22,1,3_4,6,25
22,1,3_11,3,18
22,1,1_11,1,17
22,1,7_11,5,13
22,1,4_12,1,13
22,1,1_6,2,10
22,1,4_21,0,4
22,1,1_4,1,3
22,1,6_12,0,3
22,1,6_7,1,2
22,1,12_14,1,2
22,1,7_14,1,1
22,1,6_14,0,1
22,1,11_21,0,1
22,1,7_12,0,1
22,5,4,20018,42901
22,5,6,4385,8973
22,5,14,3970,8838
22,5,21,4267,8759
22,5,12,3330,7160
22,5,3,2145,4812
22,5,7,1994,4693
22,5,1,612,1344
22,5,11,49,160
22,5,4_21,4199,8632
22,5,4_14,3853,8525
22,5,4_6,4135,8363
22,5,4_12,3212,6855
22,5,3_4,2105,4729
22,5,4_7,1921,4509
22,5,1_4,572,1212
22,5,6_14,70,183
22,5,6_12,50,126
22,5,1_6,35,111
22,5,4_11,21,76
22,5,6_21,44,75
22,5,6_7,28,73
22,5,11_12,24,64
22,5,7_12,21,54
22,5,7_14,14,39
22,5,12_14,11,37
22,5,3_6,22,36
22,5,14_21,12,26
22,5,3_14,10,22
22,5,3_12,5,12
22,5,7_21,7,11
22,5,12_21,4,7
22,5,3_21,1,7
22,5,6_11,1,6
22,5,1_11,0,6
22,5,1_12,3,5
22,5,7_11,2,5
22,5,1_14,0,4
22,5,1_3,1,4
22,5,11_14,0,2
22,5,1_21,0,1
22,5,3_7,0,1
22,5,3_11,1,1
22,5,1_7,1,1
22,3,4,1030185,2049303
22,3,7,737550,1464555
22,3,6,106232,205557
22,3,3,101492,204620
22,3,1,62776,125778
22,3,14,16961,38158
22,3,21,6506,13525
22,3,12,5869,12754
22,3,11,586,1470
22,3,4_7,734873,1458950
22,3,3_4,101087,203682
22,3,4_6,103732,200178
22,3,1_4,62484,125143
22,3,4_14,16213,36459
22,3,4_21,6252,12976
22,3,4_12,4942,10678
22,3,6_7,1626,3382
22,3,4_11,511,1237
22,3,7_12,504,1124
22,3,7_14,289,625
22,3,1_6,252,559
22,3,3_6,206,443
22,3,6_12,192,427
22,3,12_14,174,372
22,3,6_14,139,352
22,3,7_21,126,268
22,3,3_14,104,245
22,3,6_21,75,160
22,3,3_7,63,149
22,3,11_12,28,92
22,3,6_11,19,56
22,3,11_14,21,54
22,3,3_21,17,50
22,3,14_21,19,43
22,3,1_7,21,34
22,3,3_12,12,32
22,3,7_11,6,23
22,3,12_21,14,20
22,3,1_3,7,15
22,3,1_12,4,9
22,3,1_14,2,8
22,3,1_21,2,7
22,3,3_11,1,4
22,3,1_11,0,3
22,3,11_21,0,1
22,2,4,663690,1329240
22,2,3,380500,754810
22,2,14,166821,340659
22,2,7,87312,175501
22,2,21,15071,30015
22,2,6,11032,22469
22,2,12,3050,6741
22,2,1,3181,6657
22,2,11,382,996
22,2,3_4,379612,752899
22,2,4_14,165883,338605
22,2,4_7,86803,174268
22,2,4_21,14984,29825
22,2,4_6,10157,20403
22,2,1_4,3100,6432
22,2,4_12,2749,5975
22,2,3_14,430,942
22,2,4_11,329,833
22,2,3_6,282,617
22,2,6_14,243,549
22,2,6_7,141,375
22,2,7_14,148,320
22,2,3_7,101,246
22,2,6_12,100,237
22,2,7_12,85,218
22,2,12_14,68,180
22,2,1_6,63,179
22,2,6_21,37,70
22,2,7_21,26,64
22,2,11_12,20,63
22,2,3_12,24,58
22,2,6_11,11,39
22,2,11_14,12,31
22,2,14_21,11,28
22,2,3_21,8,20
22,2,1_3,8,16
22,2,3_11,6,12
22,2,1_11,1,11
22,2,1_12,2,7
22,2,7_11,3,6
22,2,1_21,2,4
22,2,1_14,2,4
22,2,1_7,3,4
22,2,12_21,2,3
22,2,11_21,0,1
136,4,4,2160,4526
136,4,14,1356,2763
136,4,12,503,1168
136,4,6,296,644
136,4,3,175,355
136,4,21,44,84
136,4,1,8,32
136,4,7,12,28
136,4,11,4,10
136,4,4_14,1297,2626
136,4,4_12,449,1040
136,4,4_6,209,440
136,4,3_4,154,310
136,4,6_14,32,77
136,4,6_12,32,76
136,4,4_21,39,72
136,4,12_14,18,43
136,4,3_6,14,29
136,4,4_7,8,21
136,4,1_6,6,18
136,4,3_14,5,10
136,4,1_4,1,9
136,4,4_11,3,8
136,4,3_12,2,5
136,4,14_21,2,4
136,4,7_14,2,3
136,4,1_21,0,3
136,4,11_12,1,2
136,4,6_7,1,2
136,4,12_21,1,2
136,4,6_21,2,2
136,4,1_7,1,2
136,4,3_21,0,1
136,1,11,148,504
136,1,4,126,410
136,1,6,23,71
136,1,14,5,21
136,1,12,1,11
136,1,3,3,7
136,1,1,3,7
136,1,21,1,6
136,1,7,0,3
136,1,4_11,123,401
136,1,6_11,19,64
136,1,11_14,3,17
136,1,11_12,0,7
136,1,11_21,1,6
136,1,1_11,1,4
136,1,4_14,2,4
136,1,3_11,1,4
136,1,4_12,0,3
136,1,1_6,2,3
136,1,6_7,0,2
136,1,3_4,1,2
136,1,3_6,1,1
136,1,6_12,1,1
136,1,7_11,0,1
136,5,4,42721,86235
136,5,14,34076,68316
136,5,6,2638,5273
136,5,3,2550,5185
136,5,12,2140,4718
136,5,21,1722,3566
136,5,1,383,793
136,5,7,233,581
136,5,11,28,79
136,5,4_14,33714,67576
136,5,3_4,2410,4894
136,5,4_12,2046,4510
136,5,4_6,2257,4433
136,5,4_21,1689,3500
136,5,1_4,365,733
136,5,4_7,212,521
136,5,6_14,231,492
136,5,3_6,69,146
136,5,3_14,65,122
136,5,6_12,44,103
136,5,12_14,41,76
136,5,4_11,25,68
136,5,1_6,18,47
136,5,6_21,12,26
136,5,14_21,17,26
136,5,6_7,6,23
136,5,7_14,7,17
136,5,7_12,6,13
136,5,3_12,3,10
136,5,3_21,2,6
136,5,7_21,2,4
136,5,1_3,0,4
136,5,11_14,1,4
136,5,6_11,1,3
136,5,12_21,0,3
136,5,1_14,0,3
136,5,3_7,0,2
136,5,1_11,0,2
136,5,1_12,0,2
136,5,1_21,0,1
136,5,3_11,1,1
136,5,1_7,0,1
136,5,11_12,0,1
136,3,4,404,1042
136,3,14,137,363
136,3,7,111,302
136,3,3,93,219
136,3,6,33,110
136,3,12,19,59
136,3,21,14,39
136,3,1,8,31
136,3,11,3,11
136,3,4_14,134,350
136,3,4_7,110,294
136,3,3_4,91,210
136,3,4_6,29,78
136,3,4_12,17,48
136,3,4_21,14,38
136,3,1_4,8,19
136,3,1_6,0,9
136,3,6_14,2,8
136,3,3_6,1,6
136,3,4_11,1,5
136,3,7_12,0,4
136,3,6_11,0,3
136,3,12_14,0,3
136,3,6_7,0,3
136,3,6_12,1,2
136,3,3_14,0,1
136,3,1_3,0,1
136,3,1_11,0,1
136,3,1_12,0,1
136,3,3_7,1,1
136,3,6_21,0,1
136,3,11_12,1,1
136,3,11_14,1,1
136,2,4,1672,3983
136,2,14,1137,2674
136,2,3,363,868
136,2,7,118,284
136,2,6,65,208
136,2,21,70,151
136,2,12,52,143
136,2,1,15,45
136,2,11,12,26
136,2,4_14,1090,2567
136,2,3_4,327,789
136,2,4_7,92,235
136,2,4_21,68,143
136,2,4_6,43,119
136,2,4_12,29,88
136,2,3_14,23,50
136,2,6_14,6,27
136,2,6_12,5,23
136,2,1_4,12,22
136,2,4_11,11,20
136,2,1_6,2,18
136,2,12_14,10,15
136,2,3_7,7,13
136,2,3_6,5,13
136,2,7_14,7,12
136,2,7_12,6,11
136,2,6_7,4,7
136,2,7_21,2,6
136,2,11_12,1,2
136,2,1_12,0,2
136,2,3_12,1,2
136,2,1_11,0,2
136,2,3_21,0,1
136,2,6_11,0,1
136,2,14_21,0,1
136,2,1_14,1,1
136,2,11_14,0,1
268,4,4,12660,27582
268,4,12,11463,24802
268,4,14,3186,6924
268,4,3,644,1403
268,4,21,258,585
268,4,6,78,197
268,4,1,42,100
268,4,7,23,59
268,4,11,3,14
268,4,4_12,10000,21678
268,4,4_14,2056,4524
268,4,12_14,1077,2286
268,4,3_12,335,713
268,4,3_4,267,601
268,4,4_21,225,508
268,4,4_6,61,149
268,4,3_14,40,84
268,4,1_4,26,61
268,4,12_21,25,57
268,4,4_7,21,50
268,4,1_12,15,33
268,4,6_12,10,32
268,4,14_21,7,14
268,4,4_11,3,11
268,4,6_14,5,10
268,4,7_12,1,3
268,4,3_21,1,3
268,4,1_14,1,3
268,4,11_14,0,2
268,4,1_6,0,2
268,4,6_7,1,2
268,4,1_21,0,1
268,4,3_7,0,1
268,4,7_11,0,1
268,4,7_14,0,1
268,4,7_21,0,1
268,4,3_6,1,1
268,4,6_21,0,1
268,1,4,64,340
268,1,11,60,327
268,1,14,5,22
268,1,12,4,22
268,1,6,0,3
268,1,21,0,3
268,1,1,0,2
268,1,7,0,2
268,1,3,1,1
268,1,4_11,58,308
268,1,4_12,2,17
268,1,4_14,3,11
268,1,11_14,1,9
268,1,6_11,0,3
268,1,4_21,0,3
268,1,11_12,1,3
268,1,12_14,1,2
268,1,1_11,0,2
268,1,7_11,0,2
268,1,3_4,1,1
268,5,4,267609,593631
268,5,12,165324,367387
268,5,14,73050,160868
268,5,21,14815,33383
268,5,3,11039,24385
268,5,1,3997,8735
268,5,7,799,1878
268,5,6,564,1324
268,5,11,112,339
268,5,4_12,164553,365674
268,5,4_14,72195,159019
268,5,4_21,14715,33164
268,5,3_4,10849,23944
268,5,1_4,3937,8605
268,5,4_7,753,1766
268,5,12_14,627,1330
268,5,4_6,498,1151
268,5,4_11,105,308
268,5,3_14,101,234
268,5,3_12,69,159
268,5,14_21,68,135
268,5,1_12,49,89
268,5,6_14,34,85
268,5,12_21,22,62
268,5,7_14,23,49
268,5,6_12,15,37
268,5,7_12,9,24
268,5,3_7,8,21
268,5,1_6,2,20
268,5,6_7,6,13
268,5,3_21,7,13
268,5,11_12,3,12
268,5,1_14,6,10
268,5,6_11,3,8
268,5,1_3,2,7
268,5,3_6,4,6
268,5,11_14,1,6
268,5,6_21,2,4
268,5,7_21,0,3
268,5,7_11,0,2
268,5,1_21,1,2
268,5,1_11,0,2
268,5,3_11,0,1
268,3,4,1988,5124
268,3,7,722,1807
268,3,12,501,1265
268,3,14,375,984
268,3,3,234,613
268,3,21,121,339
268,3,1,76,192
268,3,6,20,75
268,3,11,3,11
268,3,4_7,712,1788
268,3,4_12,485,1229
268,3,4_14,358,945
268,3,3_4,226,594
268,3,4_21,116,328
268,3,1_4,74,181
268,3,4_6,16,53
268,3,12_14,8,18
268,3,3_14,4,11
268,3,3_12,4,6
268,3,1_6,0,6
268,3,4_11,1,6
268,3,7_12,3,6
268,3,6_14,2,5
268,3,7_21,4,5
268,3,6_21,1,4
268,3,7_14,2,4
268,3,6_7,1,3
268,3,6_12,0,3
268,3,1_12,1,2
268,3,1_7,0,1
268,3,3_11,0,1
268,3,11_21,0,1
268,3,12_21,0,1
268,3,11_14,1,1
268,3,1_3,0,1
268,3,6_11,0,1
268,3,1_11,1,1
268,2,4,7332,17548
268,2,14,5339,12590
268,2,3,1516,3675
268,2,7,273,674
268,2,12,215,588
268,2,21,152,369
268,2,1,36,95
268,2,6,24,72
268,2,11,5,23
268,2,4_14,5245,12382
268,2,3_4,1451,3522
268,2,4_7,259,648
268,2,4_12,171,490
268,2,4_21,150,363
268,2,3_14,50,112
268,2,1_4,34,87
268,2,12_14,34,71
268,2,4_6,17,41
268,2,3_12,8,18
268,2,3_6,5,17
268,2,7_14,10,15
268,2,4_11,4,15
268,2,3_7,2,6
268,2,6_14,0,4
268,2,7_12,1,4
268,2,1_6,1,4
268,2,6_21,1,3
268,2,14_21,1,3
268,2,11_14,0,3
268,2,1_11,0,2
268,2,6_12,0,2
268,2,1_12,1,2
268,2,6_11,0,1
268,2,7_11,1,1
268,2,11_12,0,1
432,4,4,1716,4205
432,4,14,772,1943
432,4,12,664,1636
432,4,11,306,619
432,4,6,123,367
432,4,3,55,172
432,4,21,50,102
432,4,1,10,48
432,4,7,10,30
432,4,4_14,674,1718
432,4,4_12,611,1510
432,4,4_11,304,605
432,4,4_6,69,189
432,4,3_4,46,147
432,4,14_21,44,86
432,4,6_14,20,66
432,4,6_12,25,61
432,4,12_14,23,52
432,4,1_6,7,32
432,4,4_7,5,18
432,4,6_11,1,11
432,4,4_21,5,11
432,4,7_14,4,9
432,4,3_14,5,8
432,4,3_12,4,8
432,4,1_4,2,7
432,4,3_6,0,4
432,4,1_3,0,3
432,4,6_7,1,3
432,4,1_14,1,3
432,4,1_12,0,2
432,4,12_21,1,2
432,4,6_21,0,1
432,4,11_14,1,1
432,4,3_21,0,1
432,4,1_21,0,1
432,4,11_12,0,1
432,4,3_11,0,1
432,1,11,466,1658
432,1,4,431,1509
432,1,6,20,99
432,1,14,17,67
432,1,12,3,26
432,1,1,3,11
432,1,3,3,7
432,1,7,1,6
432,1,21,0,1
432,1,4_11,427,1484
432,1,6_11,18,91
432,1,11_14,14,50
432,1,11_12,2,20
432,1,4_14,3,17
432,1,1_6,2,6
432,1,3_11,3,5
432,1,4_12,1,4
432,1,1_11,1,4
432,1,7_11,1,4
432,1,4_7,0,2
432,1,12_21,0,1
432,1,6_12,0,1
432,1,1_3,0,1
432,1,4_6,0,1
432,1,3_4,0,1
432,5,4,1244,3309
432,5,14,979,2580
432,5,12,94,294
432,5,6,57,223
432,5,3,75,216
432,5,21,56,136
432,5,1,15,72
432,5,11,9,45
432,5,7,15,35
432,5,4_14,961,2516
432,5,4_12,84,258
432,5,3_4,74,205
432,5,4_6,41,128
432,5,4_21,54,126
432,5,1_6,4,38
432,5,6_14,9,31
432,5,4_7,13,29
432,5,1_4,10,25
432,5,4_11,7,22
432,5,12_14,5,16
432,5,6_12,2,10
432,5,6_11,1,10
432,5,1_11,0,5
432,5,14_21,1,5
432,5,3_14,1,4
432,5,7_14,2,4
432,5,11_12,1,4
432,5,3_12,0,3
432,5,6_21,0,3
432,5,1_14,0,2
432,5,3_6,0,2
432,5,11_14,0,2
432,5,1_12,1,2
432,5,3_21,0,1
432,5,3_11,0,1
432,5,6_7,0,1
432,5,12_21,1,1
432,5,7_11,0,1
432,3,4,586,1987
432,3,14,228,966
432,3,7,236,586
432,3,3,102,343
432,3,6,27,123
432,3,12,17,67
432,3,11,6,36
432,3,1,3,31
432,3,21,3,17
432,3,4_14,224,942
432,3,4_7,228,552
432,3,3_4,100,332
432,3,4_6,15,60
432,3,4_12,12,51
432,3,6_7,7,28
432,3,4_11,3,25
432,3,1_6,1,14
432,3,1_4,2,13
432,3,4_21,2,12
432,3,6_12,1,8
432,3,3_14,0,7
432,3,6_11,1,6
432,3,6_14,1,5
432,3,12_14,2,5
432,3,11_12,2,3
432,3,14_21,1,3
432,3,1_14,0,2
432,3,3_7,1,2
432,3,7_14,0,2
432,3,1_11,0,1
432,3,3_11,0,1
432,3,7_21,0,1
432,3,6_21,0,1
432,3,3_6,1,1
432,3,1_7,0,1
432,2,4,236117,474894
432,2,14,188564,377204
432,2,3,43791,89370
432,2,7,3584,7668
432,2,6,748,1719
432,2,12,584,1399
432,2,21,385,884
432,2,11,294,749
432,2,1,108,279
432,2,4_14,187867,375658
432,2,3_4,43374,88410
432,2,4_7,3416,7267
432,2,4_12,452,1082
432,2,4_21,374,847
432,2,4_6,364,842
432,2,3_14,303,664
432,2,4_11,234,612
