key,role,category,abilities,wins,matches
103,5,skill10,QWEQQREQQE,173,335
103,5,skill10,WQEWWRWEWE,152,324
103,5,skill10,QWEQWRWWWQ,136,323
103,5,skill10,WEQWWRQQQQ,136,317
103,5,skill10,QWEQQERQQW,147,316
103,5,skill10,QWEQWRQWQW,150,315
103,5,skill10,EWQQQRQWWQ,176,309
103,5,skill10,WQEWWRWEWQ,136,307
103,5,skill10,QWEWWRQQQQ,142,299
103,5,skill10,QWEQQRWWQQ,135,299
103,5,skill10,QEWQQRWWQQ,125,297
103,5,skill10,QWEQERQQQW,134,295
103,5,skill10,WQEWQRWQQQ,143,294
103,5,skill10,WQEQQRWQQE,137,289
103,5,skill10,QWEWQRQQQE,117,285
103,5,skill10,EQWWWRWQWQ,132,285
103,5,skill10,QEWQQREQEQ,134,283
103,5,skill10,EQWQQREQQE,146,281
103,5,skill10,WQEQERQQQW,122,279
103,5,skill10,QWQEQRQWQE,130,277
103,5,skill10,WQEWQRQWQQ,136,277
103,5,skill10,QWEQQRWWWW,126,277
103,5,skill10,WQEQWRQQQE,129,274
103,5,skill10,QEWQWRQWQW,146,269
103,5,skill10,EWQQQRWQQW,141,260
103,5,skill10,QWEQWRQWQQ,119,260
103,5,skill10,WQEQQREQQE,130,260
103,5,skill10,WQEQQRWQWQ,125,259
103,5,skill10,WEQWWRWQWE,124,259
103,5,skill10,QWQEQRQEQW,132,257
103,5,skill10,QEWQQERQQW,120,256
103,5,skill10,QEWQQREEQQ,124,255
103,5,skill10,EQWQQRQWEQ,127,253
103,5,skill10,WQEQQRWWQQ,133,250
103,5,skill15,WQEQQRQWQWRWWEE,100947,176862
103,5,skill15,QWEQQRQWQWRWWEE,72742,128306
103,5,skill15,QEWQQRQWQWRWWEE,55172,98461
103,5,skill15,QEWQQRQEQEREEWW,25015,44708
103,5,skill15,WEQQQRQWQWRWWEE,19918,34163
103,5,skill15,EQWQQRQWQWRWWEE,19800,33825
103,5,skill15,EWQQQRQWQWRWWEE,9499,15972
103,5,skill15,WQEQQRQEQEREEWW,7311,12778
103,5,skill15,QWEQQRQEQEREEWW,6582,11626
103,5,skill15,EQWQQRQEQEREEWW,4763,8163
103,5,skill15,QEWQQRQEQWRWWWE,2595,4737
103,5,skill15,WEQQQRQEQEREEWW,2414,4208
103,5,skill15,QEQWQRQWQWRWWEE,2032,3554
103,5,skill15,QEWQQRQWQWREWWE,1807,3266
103,5,skill15,WQEQQRQEQWRWWWE,1829,3171
103,5,skill15,QWEQQRQEQWRWWWE,1754,3135
103,5,skill15,WQEWWRWQWQRQQEE,1774,3114
103,5,skill15,QEWQQRQWQWRWEWE,1696,3064
103,5,skill15,QWQEQRQWQWRWWEE,1727,3050
103,5,skill15,QWEQQRQWQWREWWE,1735,3045
103,5,skill15,WQQEQRQWQWRWWEE,1741,2993
103,5,skill15,QWEQQRQWQWRWEWE,1626,2937
103,5,skill15,WQEQQRQWQWRWEWE,1673,2855
103,5,skill15,WQEQQRQWQWREWWE,1545,2783
103,5,skill15,QEWQQRQWQEREEEW,1505,2701
103,5,skill15,QEWQQRQWQERWWWE,1475,2679
103,5,skill15,QWEQQRQWQERWWWE,1224,2280
103,5,skill15,QEWQQRQEQWREEEW,1224,2256
103,5,skill15,WQEQQRQWQERWWWE,1253,2217
103,5,skill15,QEWQQRQEQEREWEW,1202,2170
103,5,skill15,QEWQQRQEQERWEEW,1225,2164
103,5,skill15,WQEWQRQQQWRWWEE,1190,2133
103,5,skill15,EWQQQRQEQEREEWW,977,1612
103,5,skill15,WQEQQRQWWQRWWEE,826,1504
103,5,skill15,WQEQQRQWQWWRWEE,804,1360
103,5,skill15,QWEQQRQWWQRWWEE,701,1254
103,5,skill15,WQEQQRWQQWRWWEE,692,1235
103,5,skill15,QWEQQRQWQEREEEW,650,1167
103,5,skill15,QEQWQRQEQEREEWW,625,1136
103,5,skill15,QWEQQRWQQWRWWEE,646,1134
103,5,skill15,WEQWWRWQWQRQQEE,607,1125
103,5,skill15,WQEQWRQQQWRWWEE,628,1120
103,5,skill15,QWEQQRQWQWWRWEE,654,1107
103,5,skill15,QEWQQRQEQERWWWW,620,1099
103,5,skill15,WQEQQRQWQEREEEW,596,1081
103,5,skill15,EQWQQRQEQWRWWWE,588,1064
103,5,skill15,QEWQQRQWWQRWWEE,565,1048
103,5,skill15,QEWQQRQWQWWRWEE,532,939
103,5,skill15,QEWQQRQEEQREEWW,505,922
103,5,skill15,QEWQQRWQQWRWWEE,502,914
103,5,skill15,QWEWQRQQQWRWWEE,523,894
103,5,skill15,QWEQWRQQQWRWWEE,473,871
103,5,skill15,EQWQQRQWQWRWEWE,499,857
103,5,skill15,EQQWQRQWQWRWWEE,518,844
103,5,skill15,EQWQQRQWQWREWWE,478,843
103,5,skill15,QWEQQRQEQWREEEW,469,824
103,5,skill15,WEQQQRQEQWRWWWE,470,787
103,5,skill15,QEWQQRQWQWREEEE,410,736
103,5,skill15,QWEQQRQEQEREWEW,403,712
103,5,skill15,QWEWWRWQWQRQQEE,415,696
103,5,skill15,QEWWQRQQQWRWWEE,381,689
103,5,skill15,WQEQQRQEQWREEEW,363,685
103,5,skill15,EQWQQRQWQERWWWE,368,664
103,5,skill15,QWEQQRQEQERWEEW,354,658
103,5,skill15,QEWQQRQWQWREEWW,323,612
103,5,skill15,QEWQQRQEQWREWWW,355,606
103,5,skill15,QEWQQRQEQEREWWW,309,577
103,5,skill15,QEWQQRQWQWRWEEW,304,568
103,5,skill15,QEWQWRQQQWRWWEE,297,560
103,5,skill15,QEWQQREQQEREEWW,304,546
103,5,skill15,WQEQQRQEQERWEEW,325,545
103,5,skill15,QEWQQRQWQWREWEW,285,541
103,5,skill15,EQWQQRQWQEREEEW,324,540
103,5,skill15,QEWQQRQEQWRWEWW,300,537
103,5,skill15,QWEQQRQEQERWWWW,278,536
103,5,skill15,WEQQQRQWQWRWEWE,303,530
103,5,skill15,WQEQQRQEQERWWWW,283,518
103,5,skill15,WEQQQRQWQWREWWE,308,515
103,5,skill15,WEQWQRQQQWRWWEE,295,513
103,5,skill15,QWEQQRQWQWRWEEW,263,495
103,5,skill15,QEWQQRQWQWRWEEE,259,486
103,5,skill15,QEWQQRQEQEREWWE,274,482
103,5,skill15,WQEQQRQEQEREWEW,271,482
103,5,skill15,QEWQQRQWQEREWWW,263,480
103,5,skill15,WEQQQRQWQERWWWE,265,469
103,5,skill15,QEWQQRQEQWRWWEW,256,468
103,5,skill15,QEWQQRQEQWREWEE,282,460
103,5,skill15,QEWQQRQEQERWWEE,258,457
103,5,skill15,QEWQQRQEQWREEWE,250,454
103,5,skill15,QEWQQRQEQERWEWE,231,452
103,5,skill15,QWEQQRQWQWREEWW,251,449
103,5,skill15,EQWQQRQEQWREEEW,256,434
103,5,skill15,QEWQQRQEQWRWEEE,236,427
103,5,skill15,QWEQQRQWQWREEEE,225,426
103,5,skill15,QEWQQRQWQEREWEE,238,424
103,5,skill15,QEWQQRQWQERWWEW,232,408
103,5,skill15,QEWQQRQWQEREEWE,234,407
103,5,skill15,QWEQQRQWQWREWEW,237,407
103,5,skill15,QEWQQRQEQERWWEW,197,405
103,5,skill15,EQWQQRQEQERWEEW,228,400
103,5,skill15,QEWQQRQWQERWEEE,220,398
103,5,skill15,WQEQQRQWQWREEEE,219,393
103,5,skill15,QEWQQRQEQERWEWW,212,391
103,5,skill15,EWQWWRWQWQRQQEE,240,387
103,5,skill15,QWWEQRQQQWRWWEE,209,385
103,5,skill15,QEWQQRQWQERWEWW,203,384
103,5,skill15,QEWQQRQWQWREWEE,211,383
103,5,skill15,WQEWWRQQQQRWWEE,208,381
103,5,skill15,EQWQQRQEQEREWEW,216,379
103,5,skill15,QEWQQRQWQWREEWE,191,376
103,5,skill15,WQEQQRQWQWREWEW,211,372
103,5,skill15,QEWQQRQEQWREEWW,213,364
103,5,skill15,QEWQQRQWQWREEEW,191,363
103,5,skill15,QWEQQRQWQEREWWW,210,350
103,5,skill15,EQWQQRQWWQRWWEE,192,343
103,5,skill15,WQEQQRQWQWRWEEW,188,339
103,5,skill15,WQWEQRQQQWRWWEE,200,338
103,5,skill15,QWEQQRQEQWREWWW,198,330
103,5,skill15,WQEQQRQWQWREEWW,194,330
103,5,skill15,QWEQQRQWQERWEWW,181,327
103,5,skill15,QEWWWRWQWQRQQEE,180,323
103,5,skill15,QEWQQRQEQERWWWE,182,321
103,5,skill15,QWEQQRQWQWRWEEE,186,320
103,5,skill15,EWQQQRQEQWRWWWE,199,317
103,5,skill15,QEWQQRQEQWRWEEW,167,312
103,5,skill15,EQWQQRQWQWWRWEE,192,309
103,5,skill15,QEWQQRQWQEREEWW,163,306
103,5,skill15,WEQQQRQWQWWRWEE,169,301
103,5,skill15,QEWQQRQEQWREWEW,150,298
103,5,skill15,QEWQQRQEQWREWWE,167,295
103,5,skill15,QEWQQRQWQERWWEE,192,295
103,5,skill15,EQWQQRWQQWRWWEE,176,293
103,5,skill15,QEWQQRQEQWRWWEE,162,292
103,5,skill15,WQEQQRQWQWERWWE,161,288
103,5,skill15,EQWWQRQQQWRWWEE,175,288
103,5,skill15,WQEQQRQWQWRWEEE,165,281
103,5,skill15,QWEQQRQEQWRWEWW,153,279
103,5,skill15,QWEQQRQWQERWWEW,143,276
103,5,skill15,QWEQQRQEQWRWWEW,159,275
103,5,skill15,QEWQQRQWQERWEEW,146,275
103,5,skill15,WQEQWRWWWQRQQEE,155,274
103,5,skill15,WQEWQRWWWQRQQEE,164,272
103,5,skill15,QEWQQRQEQEEREWW,151,271
103,5,skill15,WQEQQRQWQWWWREE,144,269
103,5,skill15,WEQQQRQWWQRWWEE,151,269
103,5,skill15,WQEWWRWQQWRQQEE,154,267
103,5,skill15,EWQQQRQWQWRWEWE,169,267
103,5,skill15,WQEQQRQWQEREWWW,148,266
103,5,skill15,WQEQQRWWWWRQQEE,151,266
103,5,skill15,QEWQQRQWQERWEWE,154,262
103,5,skill15,QEWQERQQQEREEWW,141,261
103,5,skill15,WQEWWRQWWQRQQEE,142,259
103,5,skill15,QEWQQRQWQEREWEW,144,258
103,5,skill15,WQEQQRQEQWREWWW,155,258
103,5,skill15,WEQQQRWQQWRWWEE,153,256
103,5,skill15,WEQQQRQWQEREEEW,138,252
103,3,skillOrder,QWE,1925,4410
103,3,skillOrder,QEW,843,1968
103,3,skillOrder,WEQ,183,408
103,3,skillOrder,WQE,145,311
103,3,skillOrder,EWQ,65,165
103,3,skillOrder,EQW,62,149
103,3,skillLevel1,Q,2206,5285
103,3,skillLevel1,W,519,1279
103,3,skillLevel1,E,646,1525
103,3,skillLevel1,R,0,0
103,3,skillLevel2,Q,765,1861
103,3,skillLevel2,W,679,1694
103,3,skillLevel2,E,1927,4534
103,3,skillLevel2,R,0,0
103,3,skillLevel3,Q,435,1056
103,3,skillLevel3,W,2131,5017
103,3,skillLevel3,E,805,2016
103,3,skillLevel3,R,0,0
103,3,skillLevel4,Q,2775,6660
103,3,skillLevel4,W,419,969
103,3,skillLevel4,E,176,459
103,3,skillLevel4,R,1,1
103,3,skillLevel5,Q,2823,6771
103,3,skillLevel5,W,385,895
103,3,skillLevel5,E,162,419
103,3,skillLevel5,R,1,4
103,3,skillLevel6,Q,5,9
103,3,skillLevel6,W,4,10
103,3,skillLevel6,E,5,18
103,3,skillLevel6,R,3357,8052
103,3,skill6,QEWQQR,1492,3491
103,3,skill6,QWEQQR,388,979
103,3,skill6,EQWQQR,352,807
103,3,skill6,WQEQQR,248,641
103,3,skill10,QEWQQRQWQW,813,1760
103,3,skill10,QEWQQRQEQE,353,808
103,3,skill10,QWEQQRQWQW,276,665
103,3,skill10,WQEQQRQWQW,180,464
103,3,skill10,EQWQQRQWQW,189,414
103,3,skill15,QEWQQRQWQWRWWEE,408,722
103,3,skill15,QEWQQRQEQEREEWW,146,285
103,3,skill15,QWEQQRQWQWRWWEE,135,272
103,2,skillOrder,QWE,7612,15790
103,2,skillOrder,QEW,5629,11517
103,2,skillOrder,EQW,1657,3415
103,2,skillOrder,EWQ,663,1326
103,2,skillOrder,WQE,555,1145
103,2,skillOrder,WEQ,325,688
103,2,skillLevel1,Q,6657,14678
103,2,skillLevel1,W,1686,3655
103,2,skillLevel1,E,9229,19263
103,2,skillLevel1,R,0,0
103,2,skillLevel2,Q,7708,16104
103,2,skillLevel2,W,2313,5034
103,2,skillLevel2,E,7551,16458
103,2,skillLevel2,R,0,0
103,2,skillLevel3,Q,3402,7266
103,2,skillLevel3,W,13278,28249
103,2,skillLevel3,E,892,2081
103,2,skillLevel3,R,0,0
103,2,skillLevel4,Q,13734,29149
103,2,skillLevel4,W,1342,2955
103,2,skillLevel4,E,2495,5491
103,2,skillLevel4,R,1,1
103,2,skillLevel5,Q,13803,29430
103,2,skillLevel5,W,1137,2469
103,2,skillLevel5,E,2622,5677
103,2,skillLevel5,R,10,20
103,2,skillLevel6,Q,13,30
103,2,skillLevel6,W,11,22
103,2,skillLevel6,E,21,39
103,2,skillLevel6,R,17527,37505
103,2,skill6,QEWQQR,5162,11199
103,2,skill6,EQWQQR,5115,10529
103,2,skill6,EQWEER,1005,2104
103,2,skill6,WEQQQR,900,1884
103,2,skill6,EWQQQR,883,1824
103,2,skill6,EWQEER,419,920
103,2,skill6,QWEQQR,367,846
103,2,skill6,EQWEQR,330,717
103,2,skill6,EQWQER,325,681
103,2,skill6,WQEQQR,261,613
103,2,skill6,QEWEER,251,611
103,2,skill6,EWQWWR,229,501
103,2,skill6,QEWQER,194,452
103,2,skill6,WEQWWR,176,366
103,2,skill6,QEWEQR,119,298
103,2,skill6,QEWQWR,125,282
103,2,skill6,EQQWQR,126,267
103,2,skill10,QEWQQRQWQW,2301,4853
103,2,skill10,EQWQQRQWQW,2194,4431
103,2,skill10,QEWQQRQEQE,1505,3163
103,2,skill10,EQWQQRQEQE,1625,3144
103,2,skill10,WEQQQRQWQW,581,1156
103,2,skill10,EWQQQRQWQW,471,957
103,2,skill10,EQWEEREQEQ,482,947
103,2,skill10,QEWQQRQEQW,340,654
103,2,skill10,EQWQQRQEQW,284,586
103,2,skill10,QEWQQRQWQE,272,553
103,2,skill10,QWEQQRQWQW,244,541
103,2,skill10,EQWQQRQWQE,263,500
103,2,skill10,EWQQQRQEQE,209,401
103,2,skill10,WQEQQRQWQW,156,361
103,2,skill10,EWQEEREWEW,150,340
103,2,skill10,WEQQQRQEQE,149,306
103,2,skill15,QEWQQRQWQWRWWEE,777,1355
103,2,skill15,EQWQQRQWQWRWWEE,718,1222
103,2,skill15,EQWQQRQEQEREEWW,517,861
103,2,skill15,QEWQQRQEQEREEWW,470,814
103,2,skill15,WEQQQRQWQWRWWEE,204,343
103,2,skill15,EWQQQRQWQWRWWEE,155,261
103,2,skill15,EQWEEREQEQRQQWW,152,260
84,4,skillOrder,QEW,248490,518407
84,4,skillOrder,QWE,12528,28786
84,4,skillOrder,EQW,1171,2596
84,4,skillOrder,EWQ,57,145
84,4,skillOrder,WQE,35,98
84,4,skillOrder,WEQ,9,25
84,4,skillLevel1,Q,251532,533650
84,4,skillLevel1,W,906,1995
84,4,skillLevel1,E,11921,24596
84,4,skillLevel1,R,0,1
84,4,skillLevel2,Q,12483,25850
84,4,skillLevel2,W,102154,212792
84,4,skillLevel2,E,149721,321599
84,4,skillLevel2,R,1,1
84,4,skillLevel3,Q,4552,9962
84,4,skillLevel3,W,158744,339790
84,4,skillLevel3,E,101063,210489
84,4,skillLevel3,R,0,1
84,4,skillLevel4,Q,256891,543656
84,4,skillLevel4,W,3721,8301
84,4,skillLevel4,E,3742,8270
84,4,skillLevel4,R,5,15
84,4,skillLevel5,Q,261608,553764
84,4,skillLevel5,W,630,1522
84,4,skillLevel5,E,2049,4790
84,4,skillLevel5,R,72,166
84,4,skillLevel6,Q,123,282
84,4,skillLevel6,W,86,186
84,4,skillLevel6,E,487,1052
84,4,skillLevel6,R,263663,558722
84,4,skill6,QEWQQR,143824,308234
84,4,skill6,QWEQQR,98499,204778
84,4,skill6,EQWQQR,11043,22644
84,4,skill6,QEQWQR,2333,5177
84,4,skill6,QWQEQR,1568,3339
84,4,skill6,QEWQER,800,1875
84,4,skill6,WQEQQR,838,1834
84,4,skill6,QEWWQR,525,1182
84,4,skill6,QEWEQR,485,1142
84,4,skill6,QEWEER,510,1134
84,4,skill6,QWWEQR,430,951
84,4,skill6,QWEQER,315,756
84,4,skill6,QEEWQR,332,696
84,4,skill6,QEWQWR,292,685
84,4,skill6,QEWQQE,268,598
84,4,skill6,EWQQQR,284,590
84,4,skill6,QWEEQR,266,588
84,4,skill6,QWEQWR,193,440
84,4,skill6,QWEWQR,186,402
84,4,skill6,EQQWQR,166,396
84,4,skill6,EQWEER,157,347
84,4,skill6,QWEQQE,167,346
84,4,skill10,QEWQQRQEQE,133562,281750
84,4,skill10,QWEQQRQEQE,88409,180287
84,4,skill10,EQWQQRQEQE,10371,20955
84,4,skill10,QWEQQRQWQW,3708,8486
84,4,skill10,QEWQQRQWQE,2049,4724
84,4,skill10,QEWQQRQEQW,2100,4716
84,4,skill10,QWEQQRQWQE,2014,4675
84,4,skill10,QEQWQRQEQE,2139,4640
84,4,skill10,QEWQQRQWQW,1816,4297
84,4,skill10,QWEQQRQEQW,1675,3717
84,4,skill10,QWQEQRQEQE,1393,2905
84,4,skill10,QEWQQRQEEQ,1228,2709
84,4,skill10,WQEQQRQEQE,769,1671
84,4,skill10,QEWQQREQQE,692,1529
84,4,skill10,QWEQQRQEEQ,709,1471
84,4,skill10,QEWWQRQQQE,432,935
84,4,skill10,QWWEQRQQQE,371,807
84,4,skill10,QWEQQREQQE,381,772
84,4,skill10,QEWQERQQQE,350,735
84,4,skill10,QEWEEREQEQ,343,730
84,4,skill10,QEWEQRQQQE,262,604
84,4,skill10,QEEWQRQQQE,294,598
84,4,skill10,EWQQQRQEQE,269,542
84,4,skill10,QEWQQERQQE,240,525
84,4,skill10,QEWQQRQEWQ,198,440
84,4,skill10,QEWQWRQQQE,184,406
84,4,skill10,EQQWQRQEQE,154,362
84,4,skill10,QEWQQRWQQE,153,359
84,4,skill10,QWEEQRQQQE,173,357
84,4,skill10,QWEQERQQQE,151,336
84,4,skill10,QEWQQRQEEE,125,300
84,4,skill10,QWEQQRQEWQ,138,292
84,4,skill10,QWEQQERQQE,141,288
84,4,skill10,QEWQQRQQEE,136,286
84,4,skill10,EQWQQRQWQW,127,278
84,4,skill10,QWEWQRQQQE,137,272
84,4,skill10,EQWQQRQEQW,110,271
84,4,skill10,EQWQQRQWQE,111,260
84,4,skill15,QEWQQRQEQEREEWW,89658,163339
84,4,skill15,QWEQQRQEQEREEWW,59491,106106
84,4,skill15,EQWQQRQEQEREEWW,6681,11738
84,4,skill15,QWEQQRQWQWRWWEE,1865,3520
84,4,skill15,QEQWQRQEQEREEWW,1424,2638
84,4,skill15,QEWQQRQWQEREEEW,973,1755
84,4,skill15,QEWQQRQEQEREWEW,839,1645
84,4,skill15,QWEQQRQWQEREEEW,856,1639
84,4,skill15,QWQEQRQEQEREEWW,918,1630
84,4,skill15,QEWQQRQEQERWEEW,854,1560
84,4,skill15,QEWQQRQEQWREEEW,849,1517
84,4,skill15,QEWQQRQWQWRWWEE,757,1508
84,4,skill15,QEWQQRQEEQREEWW,794,1437
84,4,skill15,QWEQQRQEQWREEEW,602,1103
84,4,skill15,QWEQQRQEQEREWEW,570,1076
84,4,skill15,QWEQQRQEQERWEEW,587,1059
84,4,skill15,QEWQQRQEQEEREWW,497,917
84,4,skill15,WQEQQRQEQEREEWW,480,895
84,4,skill15,QWEQQRQEEQREEWW,460,803
84,4,skill15,QEWQQREQQEREEWW,424,785
84,4,skill15,QWEQQRQEQEEREWW,301,540
84,4,skill15,QEWWQRQQQEREEEW,278,488
84,4,skill15,QWWEQRQQQEREEEW,247,454
84,4,skill15,QWEQQREQQEREEWW,226,404
84,4,skill15,QEWEEREQEQRQQWW,211,395
84,4,skill15,QEWQERQQQEREEWW,206,360
84,4,skill15,QEEWQRQQQEREEWW,197,358
84,4,skill15,QEWEQRQQQEREEWW,163,296
84,4,skill15,EWQQQRQEQEREEWW,167,283
84,4,skill15,QEWQQERQQEREEWW,160,276
84,4,skill15,QWEQQRQEQWRWWWE,139,273
84,4,skill15,QWEQQRQWQWRWEWE,141,270
84,4,skill15,QWEQQRQWQWREEEE,142,263
84,1,skillOrder,QEW,274,1016
84,1,skillOrder,QWE,31,105
84,1,skillOrder,EQW,9,34
84,1,skillOrder,EWQ,2,5
84,1,skillOrder,WQE,2,2
84,1,skillLevel1,Q,284,1168
84,1,skillLevel1,W,4,8
84,1,skillLevel1,E,43,156
84,1,skillLevel1,R,0,0
84,1,skillLevel2,Q,46,157
84,1,skillLevel2,W,104,387
84,1,skillLevel2,E,181,788
84,1,skillLevel2,R,0,0
84,1,skillLevel3,Q,12,67
84,1,skillLevel3,W,212,880
84,1,skillLevel3,E,107,385
84,1,skillLevel3,R,0,0
84,1,skillLevel4,Q,305,1208
84,1,skillLevel4,W,12,57
84,1,skillLevel4,E,14,67
84,1,skillLevel4,R,0,0
84,1,skillLevel5,Q,305,1246
84,1,skillLevel5,W,3,12
84,1,skillLevel5,E,23,72
84,1,skillLevel5,R,0,2
84,1,skillLevel6,Q,0,2
84,1,skillLevel6,W,0,2
84,1,skillLevel6,E,0,3
84,1,skillLevel6,R,331,1325
84,1,skill6,QEWQQR,161,684
84,1,skill6,QWEQQR,97,352
84,1,skill10,QEWQQRQEQE,142,536
84,5,skillOrder,QEW,929705,1871385
84,5,skillOrder,QWE,47154,104560
84,5,skillOrder,EQW,5960,12538
84,5,skillOrder,EWQ,263,629
84,5,skillOrder,WQE,154,421
84,5,skillOrder,WEQ,46,124
84,5,skillLevel1,Q,950589,1946712
84,5,skillLevel1,W,2002,4295
84,5,skillLevel1,E,39158,76914
84,5,skillLevel1,R,0,1
84,5,skillLevel2,Q,40377,79540
84,5,skillLevel2,W,414834,837013
84,5,skillLevel2,E,536538,1111367
84,5,skillLevel2,R,0,2
84,5,skillLevel3,Q,13834,29456
84,5,skillLevel3,W,567794,1170985
84,5,skillLevel3,E,410120,827477
84,5,skillLevel3,R,1,4
84,5,skillLevel4,Q,964962,1970334
84,5,skillLevel4,W,11617,25650
84,5,skillLevel4,E,15148,31883
84,5,skillLevel4,R,22,55
84,5,skillLevel5,Q,979021,1999684
84,5,skillLevel5,W,2509,5863
84,5,skillLevel5,E,10011,21906
84,5,skillLevel5,R,208,469
84,5,skillLevel6,Q,400,853
84,5,skillLevel6,W,288,640
84,5,skillLevel6,E,1761,3700
84,5,skillLevel6,R,989300,2022729
84,5,skill6,QEWQQR,515091,1064053
84,5,skill6,QWEQQR,401048,807848
84,5,skill6,EQWQQR,36352,70908
84,5,skill6,QEQWQR,6660,14544
84,5,skill6,QWQEQR,5501,11220
84,5,skill6,QEWQER,3621,8211
84,5,skill6,QEWEER,2943,6120
84,5,skill6,QEWEQR,2086,4574
84,5,skill6,QEWWQR,1924,4352
84,5,skill6,WQEQQR,1845,3947
84,5,skill6,QWWEQR,1598,3434
84,5,skill6,QWEQER,1571,3385
84,5,skill6,QEWQWR,1126,2629
84,5,skill6,QWEEQR,1147,2372
84,5,skill6,QEEWQR,1074,2338
84,5,skill6,QEWQQE,879,1861
84,5,skill6,QWEQWR,786,1812
84,5,skill6,QWEWQR,744,1711
84,5,skill6,QWEQQE,730,1459
84,5,skill6,EQWEER,663,1420
84,5,skill6,EWQQQR,634,1372
84,5,skill6,EQQWQR,495,1015
84,5,skill6,QWEEER,430,927
84,5,skill6,EQWQER,297,649
84,5,skill6,EQWEQR,241,529
84,5,skill6,QEWQQW,138,312
84,5,skill6,QEQEWR,103,274
84,5,skill6,QWEQQW,118,250
84,5,skill10,QEWQQRQEQE,474948,965008
84,5,skill10,QWEQQRQEQE,359504,711163
84,5,skill10,EQWQQRQEQE,33639,64558
84,5,skill10,QWEQQRQWQW,13515,30184
84,5,skill10,QWEQQRQWQE,8574,18287
84,5,skill10,QEWQQRQEQW,7628,17082
84,5,skill10,QEWQQRQWQE,7560,16909
84,5,skill10,QWEQQRQEQW,6794,14786
84,5,skill10,QEWQQRQWQW,6066,13842
84,5,skill10,QEQWQRQEQE,5967,12771
84,5,skill10,QEWQQRQEEQ,5688,11922
84,5,skill10,QWQEQRQEQE,4926,9794
84,5,skill10,QWEQQRQEEQ,3706,7212
84,5,skill10,QEWQQREQQE,3227,6717
84,5,skill10,QEWEEREQEQ,1994,3974
84,5,skill10,QWEQQREQQE,1772,3657
84,5,skill10,WQEQQRQEQE,1665,3478
84,5,skill10,QEWWQRQQQE,1572,3438
84,5,skill10,QWWEQRQQQE,1412,2967
84,5,skill10,QEWQERQQQE,1265,2757
84,5,skill10,QEWEQRQQQE,1096,2264
84,5,skill10,QEEWQRQQQE,959,2007
84,5,skill10,QEWQQRQEWQ,864,1834
84,5,skill10,QEWQQRQEEE,845,1801
84,5,skill10,QEWQQERQQE,777,1606
84,5,skill10,QEWQWRQQQE,716,1592
84,5,skill10,QWEEQRQQQE,732,1460
84,5,skill10,QEWQQRWQQE,646,1379
84,5,skill10,QWEQERQQQE,623,1300
84,5,skill10,QWEQQERQQE,633,1219
84,5,skill10,EWQQQRQEQE,564,1176
84,5,skill10,QWEQQRQEWQ,501,1168
84,5,skill10,QWEWQRQQQE,512,1125
84,5,skill10,EQWQQRQWQE,467,988
84,5,skill10,QWEQQRWQQE,455,972
84,5,skill10,QWEQQRQEEE,479,967
84,5,skill10,EQWEEREQEQ,458,959
84,5,skill10,EQWQQRQEQW,478,953
84,5,skill10,EQWQQRQWQW,429,933
84,5,skill10,EQQWQRQEQE,450,910
84,5,skill10,QWEQWRQQQE,422,902
84,5,skill10,EQWQQRQEEQ,406,823
84,5,skill10,QEWQQRQWEQ,305,678
84,5,skill10,QEWQQREQEQ,306,667
84,5,skill10,QEWQQRQQEE,287,660
84,5,skill10,QWEQQRQWEQ,287,616
84,5,skill10,QEWQQREEQQ,278,594
84,5,skill10,QEWQQREQQW,245,560
84,5,skill10,QWEQQRQQEE,260,519
84,5,skill10,QWEEEREQEQ,242,499
84,5,skill10,QEWQEREEEQ,238,489
84,5,skill10,QEWQERQEQE,247,477
84,5,skill10,QEWQQRQEQR,186,453
84,5,skill10,EQWQQREQQE,212,438
84,5,skill10,QWQEQRQWQW,190,431
84,5,skill10,QEWEEREQQE,191,406
84,5,skill10,QWEQQRQWWQ,195,406
84,5,skill10,QEWEERQEEQ,174,380
84,5,skill10,QEWQERQQEQ,172,375
84,5,skill10,QWEQQRWQQW,155,359
84,5,skill10,QWEQQREQQW,165,343
84,5,skill10,QEWQERQEQQ,145,341
84,5,skill10,QEQWQRQEQW,152,327
84,5,skill10,QEWQQRQWWQ,126,323
84,5,skill10,QEWQQREQEE,140,315
84,5,skill10,QWEQQREQEQ,157,312
84,5,skill10,QWEQQRQEQR,145,309
84,5,skill10,QWEQQREEQQ,152,300
84,5,skill10,QEWEQREEEQ,152,299
84,5,skill10,QEWQQREEQE,134,292
84,5,skill10,QWQEQRQWQE,120,281
84,5,skill10,QEQWQRQWQE,112,277
84,5,skill10,QEWWQRQQQW,110,271
84,5,skill10,QWEQERQEQE,131,271
84,5,skill10,QEWQQWRQQE,119,266
84,5,skill10,QEWQQRQEEW,109,265
84,5,skill10,QEWQQREWQQ,122,261
84,5,skill10,QWEWQRQQQW,122,255
84,5,skill10,QEWQERQQQW,104,255
84,5,skill15,QEWQQRQEQEREEWW,302819,526900
84,5,skill15,QWEQQRQEQEREEWW,229887,393199
84,5,skill15,EQWQQRQEQEREEWW,20850,35128
84,5,skill15,QWEQQRQWQWRWWEE,6371,11420
84,5,skill15,QEQWQRQEQEREEWW,3718,6628
84,5,skill15,QWEQQRQWQEREEEW,3413,5989
